AGE,YOJ,INCOME,TRAVTIME,CAR_USE,BLUEBOOK,CAR_TYPE,RED_CAR,MVR_PTS,CAR_AGE,URBANICITY,RISK_VALUE
31.0,7.0,6249.0,9,Commercial,10110.0,Pickup,yes,2,1.0,Highly Urban/ Urban,6
62.0,7.0,71961.0,43,Private,19520.0,SUV,no,6,16.0,Highly Urban/ Urban,9
23.0,9.0,0.0,21,Private,3870.0,Minivan,yes,1,8.0,Highly Urban/ Urban,6
47.0,12.0,17097.0,56,Private,12520.0,Minivan,no,0,7.0,Highly Urban/ Urban,6
45.0,10.0,117309.0,25,Private,17730.0,Van,yes,4,24.0,Highly Urban/ Urban,8
36.0,13.0,16212.0,29,Private,5100.0,SUV,no,0,1.0,Highly Urban/ Urban,4
46.0,9.0,99087.0,28,Private,6100.0,Sports Car,no,2,8.0,Highly Rural/ Rural,6
36.0,8.0,32905.0,30,Commercial,5100.0,Pickup,yes,4,8.0,Highly Rural/ Rural,6
45.0,12.0,78061.0,43,Private,13810.0,Sports Car,no,6,14.0,Highly Rural/ Rural,6
40.0,12.0,72640.0,17,Private,14330.0,SUV,no,0,14.0,Highly Urban/ Urban,4
40.0,12.0,137394.0,6,Private,21690.0,Minivan,no,1,18.0,Highly Urban/ Urban,6
60.0,8.0,50279.0,5,Private,12530.0,Minivan,no,6,12.0,Highly Urban/ Urban,6
28.0,11.0,4087.0,26,Private,6350.0,SUV,no,0,1.0,Highly Urban/ Urban,4
47.0,12.0,64545.0,31,Commercial,22620.0,Panel Truck,yes,2,14.0,Highly Rural/ Rural,5
52.0,8.0,96707.0,32,Commercial,29370.0,Panel Truck,yes,0,1.0,Highly Rural/ Rural,6
33.0,12.0,70408.0,31,Commercial,11840.0,Sports Car,no,1,9.0,Highly Urban/ Urban,7
47.0,4.0,12765.0,71,Private,11820.0,Sports Car,no,2,7.0,Highly Rural/ Rural,8
36.0,8.0,34503.0,16,Commercial,23790.0,Minivan,yes,0,1.0,Highly Urban/ Urban,5
59.0,15.0,61833.0,46,Private,13580.0,SUV,no,0,17.0,Highly Urban/ Urban,8
39.0,11.0,0.0,52,Private,6620.0,Sports Car,no,1,1.0,Highly Rural/ Rural,4
38.0,10.0,50688.0,33,Private,9590.0,SUV,no,3,3.0,Highly Urban/ Urban,5
56.0,12.0,48414.0,44,Private,18120.0,Minivan,yes,0,13.0,Highly Urban/ Urban,5
43.0,9.0,122306.0,16,Private,5800.0,Pickup,no,1,16.0,Highly Urban/ Urban,7
43.0,11.0,11500.0,30,Commercial,13640.0,Minivan,yes,0,11.0,Highly Rural/ Rural,4
46.0,13.0,66067.0,35,Private,9660.0,Minivan,no,0,10.0,Highly Urban/ Urban,4
36.0,10.0,149140.0,43,Commercial,34700.0,Panel Truck,no,3,13.0,Highly Urban/ Urban,7
53.0,14.0,123265.0,5,Private,15910.0,Minivan,yes,0,19.0,Highly Urban/ Urban,7
30.0,18.0,22780.0,8,Private,9930.0,Minivan,no,5,8.0,Highly Urban/ Urban,5
30.0,14.0,34392.0,11,Commercial,8720.0,Pickup,no,0,1.0,Highly Rural/ Rural,4
42.0,8.0,24076.0,43,Private,8110.0,Pickup,yes,5,6.0,Highly Urban/ Urban,7
51.0,11.0,109179.0,23,Private,17520.0,Van,no,5,17.0,Highly Urban/ Urban,7
40.0,11.0,60157.0,28,Private,15600.0,Minivan,yes,1,6.0,Highly Urban/ Urban,6
35.0,8.0,30782.0,40,Private,8840.0,Pickup,yes,0,12.0,Highly Urban/ Urban,5
47.0,0.0,0.0,30,Commercial,6200.0,Pickup,no,2,9.0,Highly Urban/ Urban,6
44.0,13.0,72811.0,47,Commercial,18580.0,Van,no,0,1.0,Highly Rural/ Rural,5
42.0,17.0,55805.0,47,Commercial,11530.0,Pickup,no,1,8.0,Highly Rural/ Rural,7
61.0,18.0,34446.0,35,Private,11040.0,SUV,yes,0,9.0,Highly Urban/ Urban,7
54.0,12.0,10838.0,37,Private,22280.0,Minivan,no,0,8.0,Highly Rural/ Rural,5
53.0,10.0,30699.0,42,Commercial,22730.0,Panel Truck,no,5,13.0,Highly Urban/ Urban,6
43.0,12.0,46671.0,63,Private,9400.0,Pickup,yes,3,5.0,Highly Urban/ Urban,5
52.0,9.0,46188.0,26,Private,18910.0,Minivan,no,0,12.0,Highly Urban/ Urban,4
43.0,11.0,0.0,51,Private,6530.0,Sports Car,no,3,1.0,Highly Urban/ Urban,5
49.0,11.0,1573.0,49,Commercial,6560.0,Pickup,no,3,5.0,Highly Urban/ Urban,5
39.0,12.0,72695.0,53,Private,5400.0,SUV,no,2,20.0,Highly Urban/ Urban,6
50.0,0.0,0.0,48,Private,6500.0,SUV,no,0,17.0,Highly Rural/ Rural,6
49.0,8.0,156753.0,38,Private,6670.0,SUV,no,1,14.0,Highly Urban/ Urban,6
48.0,10.0,70210.0,38,Commercial,11450.0,Pickup,no,0,8.0,Highly Urban/ Urban,8
55.0,14.0,98789.0,5,Private,11430.0,Sports Car,no,4,10.0,Highly Urban/ Urban,6
47.0,8.0,185671.0,9,Commercial,36260.0,Panel Truck,yes,2,13.0,Highly Urban/ Urban,7
48.0,16.0,140390.0,18,Private,32140.0,Minivan,yes,0,21.0,Highly Urban/ Urban,8
58.0,19.0,42485.0,57,Commercial,25530.0,Panel Truck,yes,0,1.0,Highly Rural/ Rural,6
57.0,4.0,50397.0,29,Private,12950.0,Minivan,yes,1,12.0,Highly Urban/ Urban,6
34.0,0.0,0.0,38,Private,22090.0,Minivan,no,0,6.0,Highly Rural/ Rural,5
58.0,13.0,41696.0,36,Private,19480.0,Minivan,yes,2,1.0,Highly Urban/ Urban,6
27.0,10.0,44208.0,33,Private,8620.0,SUV,no,5,9.0,Highly Urban/ Urban,6
39.0,11.0,121626.0,20,Private,17560.0,SUV,no,1,11.0,Highly Urban/ Urban,5
50.0,12.0,7971.0,5,Private,17620.0,Minivan,no,5,1.0,Highly Rural/ Rural,4
33.0,9.0,58195.0,37,Private,8090.0,Sports Car,no,0,1.0,Highly Urban/ Urban,6
43.0,15.0,39564.0,30,Commercial,33110.0,Panel Truck,yes,0,4.0,Highly Urban/ Urban,6
40.0,11.0,40252.0,41,Private,7240.0,Pickup,yes,0,1.0,Highly Urban/ Urban,5
42.0,12.0,44614.0,64,Private,11780.0,SUV,no,6,11.0,Highly Urban/ Urban,5
45.0,16.0,40390.0,39,Private,7970.0,Pickup,no,5,6.0,Highly Urban/ Urban,6
54.0,14.0,59291.0,5,Private,12830.0,Minivan,no,6,1.0,Highly Urban/ Urban,5
54.0,12.0,50457.0,22,Commercial,40900.0,Panel Truck,yes,5,11.0,Highly Urban/ Urban,7
48.0,10.0,0.0,18,Commercial,30500.0,Panel Truck,yes,2,18.0,Highly Urban/ Urban,8
43.0,8.0,196974.0,30,Commercial,28610.0,Panel Truck,yes,1,12.0,Highly Urban/ Urban,7
39.0,11.0,52586.0,38,Private,8330.0,Pickup,yes,0,7.0,Highly Urban/ Urban,6
57.0,11.0,113403.0,52,Commercial,24370.0,Panel Truck,no,0,11.0,Highly Urban/ Urban,7
29.0,12.0,24464.0,17,Commercial,6850.0,Pickup,yes,4,7.0,Highly Urban/ Urban,6
42.0,12.0,62386.0,5,Commercial,18840.0,Van,no,4,9.0,Highly Urban/ Urban,7
45.0,12.0,139239.0,33,Private,19920.0,Van,no,0,11.0,Highly Rural/ Rural,4
47.0,14.0,106484.0,49,Commercial,28380.0,Panel Truck,no,0,19.0,Highly Urban/ Urban,8
53.0,15.0,75184.0,11,Commercial,25540.0,Pickup,no,2,10.0,Highly Urban/ Urban,5
48.0,11.0,151979.0,25,Commercial,38290.0,Panel Truck,no,1,18.0,Highly Urban/ Urban,8
56.0,13.0,69790.0,44,Commercial,15960.0,Minivan,yes,6,1.0,Highly Urban/ Urban,7
24.0,10.0,55492.0,16,Commercial,22330.0,Pickup,yes,3,1.0,Highly Urban/ Urban,7
63.0,2.0,38111.0,28,Private,15700.0,SUV,no,2,19.0,Highly Urban/ Urban,8
42.0,13.0,63030.0,78,Commercial,38870.0,Panel Truck,no,0,7.0,Highly Rural/ Rural,8
41.0,0.0,0.0,44,Private,1500.0,Sports Car,no,2,5.0,Highly Rural/ Rural,5
55.0,12.0,62924.0,39,Commercial,9310.0,Pickup,yes,0,14.0,Highly Urban/ Urban,6
49.0,11.0,105646.0,41,Private,6000.0,Pickup,yes,4,6.0,Highly Rural/ Rural,7
41.0,13.0,79190.0,30,Private,13520.0,Sports Car,no,4,1.0,Highly Urban/ Urban,6
43.0,16.0,98666.0,37,Private,3800.0,SUV,no,0,16.0,Highly Urban/ Urban,7
46.0,5.0,95640.0,5,Commercial,24860.0,Panel Truck,yes,5,13.0,Highly Urban/ Urban,7
40.0,11.0,214804.0,16,Commercial,29600.0,Panel Truck,yes,0,5.0,Highly Urban/ Urban,6
37.0,11.0,0.0,14,Private,13500.0,SUV,no,2,13.0,Highly Urban/ Urban,4
40.0,12.0,306277.0,21,Private,19520.0,Minivan,no,2,19.0,Highly Urban/ Urban,7
39.0,9.0,16149.0,44,Private,7010.0,Sports Car,no,0,6.0,Highly Rural/ Rural,6
53.0,13.0,64993.0,45,Private,13540.0,Minivan,no,4,1.0,Highly Urban/ Urban,6
42.0,0.0,0.0,66,Private,15380.0,SUV,no,0,1.0,Highly Rural/ Rural,5
58.0,12.0,38435.0,17,Private,7960.0,SUV,no,1,1.0,Highly Urban/ Urban,5
41.0,8.0,36807.0,27,Commercial,9280.0,Pickup,no,0,1.0,Highly Rural/ Rural,5
30.0,8.0,13186.0,40,Private,5820.0,SUV,no,2,8.0,Highly Urban/ Urban,6
48.0,13.0,54108.0,23,Private,10060.0,Pickup,yes,0,1.0,Highly Urban/ Urban,6
37.0,12.0,117782.0,21,Private,19440.0,Minivan,yes,0,16.0,Highly Urban/ Urban,7
43.0,11.0,142297.0,6,Commercial,36460.0,Pickup,no,0,1.0,Highly Urban/ Urban,7
30.0,13.0,103881.0,33,Commercial,14890.0,Minivan,no,1,9.0,Highly Rural/ Rural,6
47.0,11.0,33046.0,51,Private,15940.0,Minivan,yes,4,1.0,Highly Urban/ Urban,6
44.0,16.0,48525.0,42,Private,10750.0,SUV,no,4,8.0,Highly Urban/ Urban,7
45.0,0.0,0.0,60,Private,6000.0,SUV,no,4,11.0,Highly Rural/ Rural,4
57.0,14.0,177908.0,41,Commercial,25380.0,Panel Truck,yes,0,13.0,Highly Urban/ Urban,7
52.0,13.0,32967.0,20,Private,6700.0,Pickup,yes,1,14.0,Highly Urban/ Urban,4
53.0,13.0,70195.0,34,Private,17750.0,Minivan,no,2,9.0,Highly Rural/ Rural,5
48.0,8.0,0.0,25,Private,17220.0,SUV,no,0,12.0,Highly Urban/ Urban,5
58.0,9.0,53526.0,30,Commercial,13040.0,SUV,no,4,5.0,Highly Rural/ Rural,7
40.0,0.0,0.0,40,Commercial,5500.0,SUV,no,5,13.0,Highly Urban/ Urban,5
36.0,13.0,77925.0,44,Private,19790.0,Minivan,no,0,18.0,Highly Urban/ Urban,6
46.0,13.0,59244.0,35,Commercial,12020.0,Pickup,yes,2,6.0,Highly Urban/ Urban,7
42.0,9.0,34560.0,36,Commercial,10830.0,Pickup,yes,0,7.0,Highly Urban/ Urban,8
39.0,9.0,42141.0,5,Commercial,20080.0,Pickup,no,2,4.0,Highly Urban/ Urban,5
39.0,12.0,47424.0,37,Commercial,24120.0,Panel Truck,yes,6,5.0,Highly Rural/ Rural,6
36.0,12.0,25081.0,66,Private,7610.0,Pickup,no,0,1.0,Highly Rural/ Rural,4
52.0,13.0,30149.0,25,Commercial,9710.0,Minivan,no,8,1.0,Highly Urban/ Urban,5
43.0,15.0,48999.0,32,Private,11510.0,SUV,no,0,1.0,Highly Urban/ Urban,5
49.0,11.0,62580.0,16,Commercial,12660.0,Minivan,no,0,5.0,Highly Rural/ Rural,5
34.0,16.0,49923.0,5,Commercial,34700.0,Panel Truck,yes,0,6.0,Highly Rural/ Rural,6
53.0,14.0,70371.0,17,Private,14690.0,SUV,no,0,14.0,Highly Urban/ Urban,5
25.0,10.0,35714.0,28,Private,18850.0,Van,no,1,1.0,Highly Urban/ Urban,5
44.0,13.0,99555.0,31,Private,26420.0,Sports Car,no,0,5.0,Highly Urban/ Urban,6
38.0,12.0,35183.0,21,Private,16370.0,SUV,no,0,1.0,Highly Urban/ Urban,4
38.0,17.0,3151.0,39,Commercial,5620.0,Pickup,no,0,1.0,Highly Urban/ Urban,5
42.0,4.0,17574.0,44,Private,5700.0,Pickup,no,0,16.0,Highly Urban/ Urban,7
28.0,8.0,66783.0,5,Commercial,10980.0,SUV,no,3,10.0,Highly Urban/ Urban,5
42.0,10.0,45375.0,36,Commercial,24500.0,SUV,no,0,10.0,Highly Rural/ Rural,5
34.0,10.0,8903.0,28,Private,20070.0,Van,no,0,8.0,Highly Urban/ Urban,5
38.0,14.0,40542.0,26,Private,6210.0,Sports Car,no,0,8.0,Highly Urban/ Urban,5
36.0,11.0,13509.0,39,Private,2850.0,Sports Car,no,5,1.0,Highly Rural/ Rural,5
33.0,12.0,60049.0,5,Private,25300.0,SUV,no,7,7.0,Highly Urban/ Urban,7
56.0,11.0,70341.0,26,Commercial,34170.0,Panel Truck,yes,0,15.0,Highly Urban/ Urban,7
49.0,12.0,44767.0,5,Private,10880.0,SUV,no,0,10.0,Highly Urban/ Urban,4
34.0,16.0,37543.0,35,Private,19020.0,SUV,no,0,7.0,Highly Urban/ Urban,5
33.0,5.0,12067.0,19,Commercial,16930.0,Pickup,no,0,1.0,Highly Urban/ Urban,6
48.0,11.0,73806.0,16,Commercial,8850.0,SUV,no,0,1.0,Highly Urban/ Urban,5
46.0,14.0,0.0,15,Private,2040.0,SUV,no,3,8.0,Highly Rural/ Rural,5
32.0,12.0,17453.0,34,Private,13250.0,Minivan,yes,0,1.0,Highly Urban/ Urban,4
45.0,10.0,22335.0,30,Commercial,12100.0,Pickup,yes,5,5.0,Highly Urban/ Urban,7
45.0,13.0,37405.0,23,Commercial,19260.0,Van,no,7,5.0,Highly Urban/ Urban,6
41.0,13.0,16680.0,7,Private,7270.0,SUV,no,0,6.0,Highly Urban/ Urban,5
56.0,13.0,30010.0,56,Private,14430.0,Minivan,no,4,6.0,Highly Urban/ Urban,7
49.0,0.0,0.0,28,Private,28620.0,Minivan,no,1,12.0,Highly Urban/ Urban,4
40.0,9.0,27071.0,11,Private,8210.0,SUV,no,0,1.0,Highly Urban/ Urban,4
43.0,15.0,0.0,18,Commercial,14770.0,SUV,no,4,1.0,Highly Urban/ Urban,6
54.0,10.0,41345.0,35,Commercial,15870.0,Minivan,no,6,1.0,Highly Urban/ Urban,6
47.0,12.0,76663.0,52,Commercial,26410.0,Panel Truck,no,0,13.0,Highly Urban/ Urban,6
34.0,11.0,408.0,9,Commercial,4940.0,Pickup,no,0,8.0,Highly Urban/ Urban,5
41.0,8.0,104436.0,5,Private,16040.0,SUV,no,1,9.0,Highly Urban/ Urban,7
69.0,14.0,5622.0,26,Private,9350.0,Sports Car,no,0,1.0,Highly Rural/ Rural,5
56.0,13.0,111702.0,18,Private,13600.0,SUV,no,0,17.0,Highly Urban/ Urban,8
33.0,12.0,86321.0,17,Private,13430.0,Minivan,yes,4,24.0,Highly Urban/ Urban,7
61.0,0.0,0.0,29,Private,20480.0,SUV,no,0,9.0,Highly Rural/ Rural,6
41.0,15.0,92259.0,16,Private,17050.0,Van,yes,4,14.0,Highly Urban/ Urban,5
30.0,13.0,2519.0,52,Commercial,30810.0,Panel Truck,yes,2,9.0,Highly Urban/ Urban,7
44.0,14.0,88371.0,11,Private,16550.0,Van,yes,4,13.0,Highly Urban/ Urban,5
49.0,7.0,32763.0,25,Commercial,8010.0,SUV,no,7,11.0,Highly Urban/ Urban,6
48.0,11.0,34449.0,47,Private,1500.0,Minivan,yes,3,1.0,Highly Urban/ Urban,5
42.0,11.0,50613.0,45,Private,18170.0,Minivan,no,4,1.0,Highly Urban/ Urban,6
46.0,12.0,82037.0,57,Private,12010.0,SUV,no,0,17.0,Highly Urban/ Urban,7
42.0,12.0,80623.0,72,Private,13760.0,Minivan,no,0,16.0,Highly Urban/ Urban,7
36.0,10.0,22362.0,34,Private,9200.0,SUV,no,5,1.0,Highly Urban/ Urban,5
50.0,4.0,111354.0,40,Commercial,24550.0,Panel Truck,no,2,20.0,Highly Urban/ Urban,9
45.0,12.0,0.0,31,Private,6000.0,Sports Car,no,3,7.0,Highly Urban/ Urban,6
55.0,15.0,34745.0,15,Private,10470.0,Pickup,yes,4,1.0,Highly Urban/ Urban,6
41.0,11.0,39066.0,14,Private,14320.0,Minivan,no,0,1.0,Highly Urban/ Urban,4
47.0,9.0,18896.0,14,Commercial,12040.0,Minivan,yes,2,8.0,Highly Urban/ Urban,7
34.0,11.0,2785.0,24,Commercial,1780.0,Sports Car,no,7,3.0,Highly Urban/ Urban,6
57.0,14.0,27145.0,29,Private,7200.0,SUV,no,0,5.0,Highly Urban/ Urban,5
51.0,9.0,44977.0,41,Commercial,6000.0,Pickup,yes,6,1.0,Highly Urban/ Urban,7
40.0,10.0,0.0,22,Commercial,20250.0,Sports Car,no,0,9.0,Highly Rural/ Rural,6
56.0,14.0,93802.0,44,Private,16300.0,Van,no,0,7.0,Highly Urban/ Urban,7
56.0,13.0,169761.0,26,Commercial,26330.0,Panel Truck,no,0,10.0,Highly Urban/ Urban,6
56.0,13.0,108027.0,14,Private,15000.0,SUV,no,1,15.0,Highly Urban/ Urban,6
42.0,0.0,0.0,10,Private,19590.0,Van,no,1,1.0,Highly Urban/ Urban,4
43.0,15.0,28948.0,43,Private,13260.0,SUV,no,0,9.0,Highly Urban/ Urban,6
28.0,12.0,35450.0,53,Private,18260.0,Minivan,no,4,1.0,Highly Urban/ Urban,5
26.0,9.0,117984.0,65,Commercial,26330.0,Pickup,no,11,8.0,Highly Urban/ Urban,9
33.0,12.0,91434.0,8,Commercial,14460.0,SUV,no,1,9.0,Highly Urban/ Urban,6
49.0,12.0,102664.0,47,Commercial,33870.0,Panel Truck,yes,1,7.0,Highly Urban/ Urban,9
41.0,12.0,188472.0,12,Private,15430.0,Minivan,no,0,20.0,Highly Urban/ Urban,7
41.0,11.0,12285.0,47,Private,18800.0,Van,yes,0,1.0,Highly Rural/ Rural,5
59.0,0.0,0.0,45,Commercial,7400.0,Pickup,yes,3,11.0,Highly Urban/ Urban,6
44.0,10.0,0.0,29,Commercial,15810.0,SUV,no,0,14.0,Highly Urban/ Urban,5
51.0,12.0,118821.0,28,Private,12880.0,Minivan,no,3,10.0,Highly Urban/ Urban,5
40.0,9.0,70381.0,24,Private,13790.0,SUV,no,2,14.0,Highly Urban/ Urban,5
25.0,9.0,0.0,12,Private,7530.0,SUV,no,3,7.0,Highly Urban/ Urban,6
48.0,11.0,105516.0,9,Commercial,12050.0,Pickup,no,0,1.0,Highly Urban/ Urban,6
38.0,11.0,60026.0,23,Private,11300.0,Sports Car,no,5,11.0,Highly Urban/ Urban,5
37.0,12.0,140609.0,35,Private,14210.0,Minivan,yes,5,1.0,Highly Urban/ Urban,6
57.0,14.0,200772.0,27,Private,27280.0,Minivan,no,0,1.0,Highly Urban/ Urban,6
45.0,12.0,29836.0,28,Commercial,10240.0,Pickup,yes,1,6.0,Highly Urban/ Urban,7
43.0,13.0,36309.0,23,Private,10140.0,Sports Car,no,0,1.0,Highly Rural/ Rural,5
62.0,7.0,69909.0,58,Private,18060.0,Minivan,yes,0,8.0,Highly Urban/ Urban,8
46.0,11.0,66222.0,33,Private,12720.0,Minivan,no,5,1.0,Highly Urban/ Urban,5
42.0,12.0,103050.0,26,Commercial,11860.0,Pickup,yes,0,16.0,Highly Urban/ Urban,8
48.0,8.0,31228.0,34,Commercial,22550.0,Minivan,no,3,1.0,Highly Rural/ Rural,5
46.0,12.0,24342.0,5,Commercial,30300.0,Pickup,no,0,9.0,Highly Urban/ Urban,7
41.0,12.0,45135.0,65,Commercial,10110.0,Sports Car,no,0,13.0,Highly Rural/ Rural,5
53.0,11.0,178768.0,23,Commercial,24680.0,Panel Truck,no,1,12.0,Highly Urban/ Urban,6
36.0,8.0,51358.0,25,Private,1500.0,SUV,no,0,6.0,Highly Urban/ Urban,6
48.0,16.0,4183.0,44,Private,6720.0,Minivan,yes,1,6.0,Highly Urban/ Urban,6
61.0,12.0,31716.0,53,Private,20040.0,Minivan,yes,0,8.0,Highly Urban/ Urban,7
48.0,16.0,97829.0,29,Commercial,18940.0,Minivan,no,2,1.0,Highly Urban/ Urban,5
59.0,10.0,19661.0,38,Private,11550.0,Sports Car,no,1,10.0,Highly Urban/ Urban,6
47.0,11.0,190579.0,39,Private,13040.0,SUV,no,0,16.0,Highly Urban/ Urban,8
52.0,15.0,74468.0,20,Private,26470.0,Minivan,no,0,16.0,Highly Urban/ Urban,6
40.0,15.0,57160.0,18,Private,17930.0,Van,yes,0,13.0,Highly Urban/ Urban,4
40.0,12.0,35910.0,25,Private,9090.0,SUV,no,2,18.0,Highly Urban/ Urban,5
47.0,12.0,8778.0,5,Private,22410.0,Minivan,no,4,7.0,Highly Rural/ Rural,5
68.0,14.0,172804.0,31,Private,4590.0,Sports Car,yes,0,1.0,Highly Urban/ Urban,7
38.0,11.0,1729.0,35,Commercial,19340.0,Van,no,0,1.0,Highly Rural/ Rural,4
65.0,15.0,68304.0,39,Private,28440.0,Sports Car,yes,1,11.0,Highly Urban/ Urban,7
39.0,13.0,77914.0,24,Private,13190.0,Minivan,yes,0,11.0,Highly Urban/ Urban,4
52.0,0.0,0.0,62,Commercial,19240.0,Minivan,no,3,9.0,Highly Urban/ Urban,6
41.0,8.0,192839.0,27,Private,7340.0,Minivan,yes,0,1.0,Highly Urban/ Urban,6
46.0,12.0,54216.0,15,Commercial,10410.0,Pickup,yes,3,19.0,Highly Urban/ Urban,8
52.0,15.0,31519.0,33,Private,9850.0,Pickup,yes,1,1.0,Highly Rural/ Rural,4
31.0,7.0,41196.0,39,Commercial,26220.0,Minivan,no,4,1.0,Highly Urban/ Urban,6
54.0,12.0,73830.0,43,Private,16710.0,Minivan,no,0,16.0,Highly Urban/ Urban,7
34.0,9.0,38362.0,28,Private,5340.0,Sports Car,no,0,1.0,Highly Urban/ Urban,5
46.0,10.0,0.0,29,Private,10100.0,Pickup,yes,5,1.0,Highly Urban/ Urban,6
48.0,14.0,58132.0,32,Private,6860.0,SUV,no,3,1.0,Highly Urban/ Urban,5
63.0,16.0,73358.0,28,Private,8840.0,Minivan,no,1,22.0,Highly Urban/ Urban,6
50.0,11.0,101130.0,36,Private,16610.0,SUV,no,0,10.0,Highly Urban/ Urban,6
53.0,9.0,48792.0,48,Private,18510.0,SUV,no,1,8.0,Highly Urban/ Urban,7
61.0,11.0,53354.0,41,Private,1500.0,Sports Car,no,0,1.0,Highly Urban/ Urban,6
37.0,12.0,58694.0,20,Private,14750.0,Sports Car,no,0,9.0,Highly Urban/ Urban,6
45.0,8.0,57365.0,17,Commercial,17160.0,Van,yes,0,1.0,Highly Urban/ Urban,6
54.0,14.0,67290.0,24,Private,8230.0,Sports Car,no,2,10.0,Highly Urban/ Urban,5
42.0,10.0,90937.0,11,Private,1500.0,Minivan,yes,0,13.0,Highly Urban/ Urban,5
43.0,10.0,155446.0,8,Private,21340.0,Minivan,no,0,15.0,Highly Urban/ Urban,5
36.0,0.0,0.0,35,Commercial,15130.0,SUV,no,0,1.0,Highly Rural/ Rural,4
50.0,13.0,176648.0,28,Commercial,33130.0,Panel Truck,no,3,8.0,Highly Urban/ Urban,8
46.0,12.0,102271.0,5,Private,16330.0,Minivan,yes,2,22.0,Highly Urban/ Urban,7
60.0,16.0,3103.0,34,Private,14560.0,SUV,no,3,9.0,Highly Urban/ Urban,6
26.0,15.0,157649.0,35,Private,4100.0,Minivan,yes,3,17.0,Highly Urban/ Urban,6
38.0,13.0,136645.0,56,Private,23710.0,Minivan,no,0,10.0,Highly Urban/ Urban,5
44.0,12.0,64586.0,24,Private,11180.0,Minivan,yes,0,1.0,Highly Urban/ Urban,5
43.0,8.0,69129.0,55,Private,15020.0,SUV,no,5,1.0,Highly Urban/ Urban,7
52.0,0.0,0.0,22,Private,1500.0,SUV,no,0,5.0,Highly Urban/ Urban,4
33.0,12.0,58086.0,13,Private,10820.0,SUV,no,0,13.0,Highly Urban/ Urban,4
41.0,15.0,38601.0,17,Private,14130.0,Minivan,yes,0,7.0,Highly Urban/ Urban,6
50.0,0.0,0.0,27,Private,1500.0,Sports Car,no,6,7.0,Highly Urban/ Urban,6
44.0,12.0,51279.0,52,Private,21400.0,Van,yes,0,1.0,Highly Urban/ Urban,6
25.0,0.0,0.0,17,Private,17350.0,SUV,no,7,5.0,Highly Urban/ Urban,6
47.0,9.0,54841.0,40,Commercial,17650.0,SUV,no,3,1.0,Highly Urban/ Urban,7
46.0,7.0,39393.0,8,Commercial,10040.0,Pickup,yes,0,7.0,Highly Urban/ Urban,7
29.0,17.0,51529.0,30,Private,9550.0,SUV,no,3,13.0,Highly Urban/ Urban,4
43.0,14.0,17026.0,27,Commercial,7500.0,Pickup,no,0,5.0,Highly Urban/ Urban,5
40.0,11.0,75978.0,67,Private,30080.0,Sports Car,no,2,14.0,Highly Urban/ Urban,6
39.0,8.0,115182.0,25,Commercial,5400.0,Pickup,no,1,5.0,Highly Urban/ Urban,6
32.0,8.0,0.0,5,Commercial,8450.0,Pickup,no,1,1.0,Highly Urban/ Urban,5
42.0,6.0,48834.0,37,Private,12720.0,Minivan,yes,0,1.0,Highly Rural/ Rural,5
46.0,12.0,5070.0,8,Private,1790.0,Minivan,no,0,1.0,Highly Urban/ Urban,4
47.0,13.0,171348.0,50,Commercial,37170.0,Van,no,1,15.0,Highly Rural/ Rural,6
40.0,13.0,3169.0,44,Commercial,5820.0,SUV,no,7,7.0,Highly Urban/ Urban,7
39.0,10.0,30993.0,34,Commercial,13940.0,Minivan,yes,2,9.0,Highly Urban/ Urban,6
48.0,10.0,39213.0,18,Commercial,23340.0,Panel Truck,no,0,1.0,Highly Urban/ Urban,6
37.0,9.0,45464.0,35,Private,11920.0,SUV,no,4,15.0,Highly Urban/ Urban,5
40.0,11.0,32060.0,57,Private,8710.0,Sports Car,no,0,1.0,Highly Rural/ Rural,4
43.0,15.0,46168.0,48,Commercial,10420.0,Minivan,no,0,12.0,Highly Urban/ Urban,5
39.0,0.0,0.0,103,Private,5400.0,SUV,no,0,13.0,Highly Rural/ Rural,4
34.0,15.0,28088.0,46,Private,14420.0,SUV,no,2,1.0,Highly Rural/ Rural,4
55.0,14.0,207044.0,30,Private,22620.0,SUV,no,4,16.0,Highly Urban/ Urban,8
45.0,9.0,0.0,13,Commercial,8810.0,Pickup,yes,1,1.0,Highly Urban/ Urban,6
50.0,0.0,0.0,27,Private,2590.0,Sports Car,no,1,9.0,Highly Urban/ Urban,6
50.0,9.0,46680.0,20,Commercial,18440.0,Van,no,1,1.0,Highly Rural/ Rural,5
66.0,13.0,61473.0,33,Private,24100.0,SUV,yes,0,9.0,Highly Urban/ Urban,8
40.0,11.0,71281.0,43,Commercial,11180.0,Pickup,no,1,9.0,Highly Rural/ Rural,6
58.0,15.0,43393.0,45,Commercial,28690.0,Pickup,no,0,1.0,Highly Urban/ Urban,6
45.0,14.0,41492.0,27,Private,17670.0,Pickup,no,0,8.0,Highly Rural/ Rural,5
45.0,12.0,11261.0,26,Private,13700.0,Minivan,yes,0,18.0,Highly Urban/ Urban,6
46.0,11.0,142852.0,15,Private,26090.0,Minivan,yes,1,9.0,Highly Urban/ Urban,7
57.0,16.0,193618.0,53,Private,41440.0,Pickup,no,3,13.0,Highly Urban/ Urban,7
48.0,16.0,35343.0,8,Commercial,13520.0,Minivan,yes,1,1.0,Highly Urban/ Urban,5
